1826;440,0.34308,389,0.61749,253,0.93539,29,1.38773,21,1.85245,7,2.34973,5,2.85387,4,3.36459,3,3.87767,2,4.39551,1,4.91779,0,5.44542,4966,5.96772,2450,6.01621,1835,6.09898,945,6.26922,469,6.52048,277,6.82986,257,7.14673,48,7.5784,39,8.01891,4844,8.45784,2603,8.49937,2566,8.54282,1588,8.64468,811,8.83332,734,9.0339,507,9.27715,430,9.5411,326,9.83178
3502;2118,0.06542,1570,0.16884,947,0.33836,480,0.58714,367,0.86751,266,1.1809,160,1.53911,135,1.90964,55,2.3314,49,2.76173,48,3.19362,39,3.63413,4,4.14457,3,4.65764,2,5.17549,1,5.69776,0,6.22539,4966,6.7477,2450,6.79619,1835,6.87896,945,7.04919,469,7.30045,277,7.60983,257,7.9267,40,8.36534,35,8.81136,34,9.25806,32,9.7058
3774;1245,0.13506,863,0.31621,795,0.50743,633,0.72502,597,0.94989,282,1.25711,266,1.5706,160,1.92881,135,2.29934,55,2.7211,49,3.15143,48,3.58332,39,4.02383,4,4.53426,3,5.04734,2,5.56518,1,6.08746,0,6.61509,4966,7.13739,2450,7.18588,1835,7.26865,945,7.43889,469,7.69015,277,7.99953,257,8.3164,40,8.75503,35,9.20105,34,9.64776
2936;1855,0.08111,665,0.29403,472,0.5445,449,0.80141,277,1.11081,257,1.42768,48,1.85936,39,2.29987,4,2.8103,3,3.32338,2,3.84122,1,4.3635,0,4.89113,4966,5.41343,2450,5.46192,1835,5.54469,945,5.71493,469,5.96619,266,6.27944,160,6.63766,135,7.00818,55,7.42995,49,7.86028,12,8.34232,10,8.83042,8,9.32403,4972,9.81496,1524,9.92183
4066;2666,0.03931,49,0.46804,48,0.89992,39,1.34043,4,1.85087,3,2.36394,2,2.88179,1,3.40407,0,3.9317,4966,4.454,2450,4.50249,1835,4.58526,945,4.75549,469,5.00675,277,5.31613,257,5.633,40,6.07164,35,6.51766,34,6.96436,32,7.4121,10,7.9001,8,8.39371,4972,8.88464,1524,8.99151,1459,9.10426,688,9.31293,610,9.53451,466,9.78659
436;347,1.18791,135,1.5583,55,1.98007,49,2.4104,48,2.84228,39,3.28279,4,3.79323,3,4.3063,2,4.82415,1,5.34643,0,5.87406,4966,6.39636,2450,6.44485,1835,6.52762,945,6.69785,469,6.94911,277,7.25849,257,7.57536,40,8.014,35,8.46002,34,8.90672,32,9.35446,10,9.84246
1653;318,0.55473,304,0.85451,166,1.20946,156,1.57007,154,1.93187,147,2.29636,128,2.67079,82,3.07277,51,3.49965,28,3.95339,24,4.41244,23,4.87214,20,5.33857,19,5.80616,15,6.28287,10,6.77095,8,7.26457,3,7.77754,2,8.29538,1,8.81766,0,9.34529,4966,9.86759,2450,9.91608,1835,9.99885
222;148,1.16767,65,1.5812,41,2.01905,26,2.47614,21,2.94091,7,3.43819,5,3.94232,4,4.45305,3,4.96613,2,5.48397,1,6.00625,0,6.53388,4966,7.05618,2450,7.10467,1835,7.18744,945,7.35768,469,7.60894,277,7.91832,257,8.23518,48,8.66686,39,9.10737,4844,9.5463,2603,9.58783,2566,9.63128,1588,9.73314,811,9.92178
3352;3015,0.04591,2125,0.11103,1656,0.20767,1479,0.3186,798,0.50922,353,0.79281,306,1.09188,229,1.41987,200,1.75734,120,2.13725,105,2.52726,93,2.92419,55,3.346,49,3.77633,48,4.20822,39,4.64872,4,5.15916,3,5.67224,2,6.19008,1,6.71236,0,7.23999,4966,7.76229,2450,7.81078,1835,7.89355,945,8.06379,469,8.31505,277,8.62443,257,8.9413,40,9.37993,35,9.82595
38;35,1.77139,34,2.2181,32,2.66583,10,3.15383,8,3.64744,3,4.16041,2,4.67826,1,5.20054,0,5.72817,4966,6.25047,2450,6.29896,1835,6.38173,945,6.55196,469,6.80322,277,7.1126,257,7.42947,48,7.86115,39,8.30166,4,8.81209,4970,9.31628,4345,9.31947,836,9.50421,795,9.69546,633,9.91305
1474;141,0.50888,123,0.88695,117,1.2691,111,1.65569,59,2.07413,22,2.53586,13,3.01571,11,3.50018,9,3.99108,5,4.49518,4,5.00591,3,5.51899,2,6.03683,1,6.55911,0,7.08674,4966,7.60904,2450,7.65753,1835,7.7403,945,7.91054,469,8.1618,277,8.47118,257,8.78805,48,9.21972,39,9.66023
4425;3900,0.0086,3161,0.03132,3005,0.0589,1984,0.13155,1235,0.2675,1039,0.42516,658,0.63919,623,0.85839,404,1.12911,322,1.42082,201,1.75805,187,2.10186,161,2.4596,115,2.84286,43,3.27876,17,3.75027,9,4.24112,5,4.74523,4,5.25596,3,5.76903,2,6.28688,1,6.80916,0,7.33679,4966,7.85909,2450,7.90758,1835,7.99035,945,8.16058,469,8.41184,277,8.72122,257,9.03809,48,9.46977,39,9.91027
6;5,0.50416,4,1.01489,3,1.52796,2,2.04581,1,2.56809,0,3.09572,4966,3.61802,2450,3.66651,1835,3.74928,945,3.91951,469,4.17078,277,4.48015,257,4.79702,48,5.2287,39,5.66921,4844,6.10813,2603,6.14966,2566,6.19312,1588,6.29498,811,6.48361,734,6.6842,507,6.92744,430,7.19139,326,7.48207,180,7.83072,120,8.21066,105,8.60067,93,8.99759,55,9.41941,49,9.84974
3579;776,0.2082,186,0.55276,149,0.91643,127,1.29125,126,1.66682,80,2.06951,45,2.50388,20,2.97025,19,3.43784,15,3.91455,10,4.40263,8,4.89625,3,5.40922,2,5.92706,1,6.44934,0,6.97697,4966,7.49927,2450,7.54776,1835,7.63053,945,7.80076,469,8.05203,277,8.36141,257,8.67827,48,9.10995,39,9.55046
4638;1849,0.08156,1362,0.20514,1258,0.33909,803,0.529,726,0.73116,636,0.94828,428,1.21278,424,1.47891,60,1.89603,53,2.3203,16,2.79387,7,3.29118,5,3.79532,4,4.30604,3,4.81912,2,5.33696,1,5.85924,0,6.38687,4966,6.90917,2450,6.95766,1835,7.04043,945,7.21067,469,7.46193,277,7.77131,257,8.08818,48,8.51985,39,8.96036,4844,9.39929,2603,9.44082,2566,9.48427,1588,9.58613,811,9.77477,734,9.97535
2533;2456,0.04833,1673,0.14368,1118,0.29213,1056,0.44789,940,0.61881,791,0.81082,536,1.0475,392,1.3211,147,1.68556,128,2.05999,82,2.46198,51,2.88885,28,3.3426,24,3.80164,23,4.26135,20,4.72778,19,5.19537,15,5.67208,10,6.16016,8,6.65377,3,7.16674,2,7.68459,1,8.20686,0,8.73449,4966,9.2568,2450,9.30529,1835,9.38806,945,9.55829,469,9.80955
3043;2955,0.02924,2213,0.09034,2041,0.16021,1407,0.2781,1393,0.39763,451,0.6538,160,1.01198,135,1.38251,55,1.80427,49,2.2346,48,2.66649,39,3.107,4,3.61744,3,4.13051,2,4.64836,1,5.17063,0,5.69827,4966,6.22057,2450,6.26906,1835,6.35183,945,6.52206,469,6.77332,277,7.0827,257,7.39957,40,7.83821,35,8.28423,34,8.73093,32,9.17867,10,9.66666
2029;1458,0.11288,1173,0.25511,444,0.51408,183,0.86069,38,1.30214,35,1.74819,34,2.1949,32,2.64263,10,3.13063,8,3.62424,3,4.13721,2,4.65506,1,5.17734,0,5.70497,4966,6.22727,2450,6.27576,1835,6.35853,945,6.52876,469,6.78002,277,7.0894,257,7.40627,48,7.83795,39,8.27845,4,8.78889,4970,9.29308,4345,9.29627,836,9.48101,795,9.67225,633,9.88985
4345;836,9.48101,795,9.67225,633,9.88985
4600;382,0.276,201,0.61317,187,0.95698,161,1.31472,115,1.69799,43,2.13388,17,2.6054,9,3.09624,5,3.60035,4,4.11108,3,4.62415,2,5.142,1,5.66428,0,6.19191,4966,6.71421,2450,6.7627,1835,6.84547,945,7.0157,469,7.26697,277,7.57634,257,7.89321,48,8.32489,39,8.7654,4844,9.20432,2603,9.24585,2566,9.28931,1588,9.39117,811,9.57981,734,9.78039
1480;493,0.24594,430,0.50991,326,0.80059,180,1.14924,120,1.52918,105,1.91919,93,2.31611,55,2.73793,49,3.16826,48,3.60014,39,4.04065,4,4.55109,3,5.06416,2,5.58201,1,6.10429,0,6.63192,4966,7.15422,2450,7.20271,1835,7.28548,945,7.45571,469,7.70697,277,8.01635,257,8.33322,40,8.77186,35,9.21788,34,9.66458
779;312,0.59081,146,0.95577,60,1.37297,53,1.79723,16,2.27081,7,2.76811,5,3.27225,4,3.78298,3,4.29605,2,4.8139,1,5.33618,0,5.86381,4966,6.38611,2450,6.4346,1835,6.51737,945,6.6876,469,6.93886,277,7.24824,257,7.56511,48,7.99679,39,8.4373,4844,8.87622,2603,8.91775,2566,8.96121,1588,9.06307,811,9.2517,734,9.45229,507,9.69553,430,9.95948
3974;1079,0.15259,296,0.45599,244,0.77805,194,1.11862,119,1.49967,91,1.8973,75,2.30364,73,2.71211,42,3.1489,5,3.65269,4,4.16342,3,4.6765,2,5.19434,1,5.71662,0,6.24425,4966,6.76655,2450,6.81504,1835,6.89781,945,7.06804,469,7.31931,277,7.62869,257,7.94555,48,8.37723,39,8.81774,4844,9.25666,2603,9.29819,2566,9.34165,1588,9.44351,811,9.63215,734,9.83273
4005;2209,0.06133,413,0.33032,82,0.73217,51,1.15904,28,1.61279,24,2.07184,23,2.53154,20,2.99797,19,3.46556,15,3.94227,10,4.43035,8,4.92396,3,5.43693,2,5.95478,1,6.47706,0,7.00469,4966,7.52699,2450,7.57548,1835,7.65825,945,7.82848,469,8.07974,277,8.38912,257,8.70599,48,9.13767,39,9.57817
111;59,2.07413,22,2.53586,13,3.01571,11,3.50018,9,3.99108,5,4.49518,4,5.00591,3,5.51899,2,6.03683,1,6.55911,0,7.08674,4966,7.60904,2450,7.65753,1835,7.7403,945,7.91054,469,8.1618,277,8.47118,257,8.78805,48,9.21972,39,9.66023
820;739,0.19963,438,0.46002,403,0.73095,365,1.01225,298,1.31493,247,1.63589,227,1.96433,217,2.29641,148,2.66045,65,3.07399,41,3.51183,26,3.96893,21,4.43369,7,4.93097,5,5.43511,4,5.94584,3,6.45891,2,6.97676,1,7.49904,0,8.02667,4966,8.54897,2450,8.59746,1835,8.68023,945,8.85046,469,9.10172,277,9.4111,257,9.72797
982;614,0.48931,449,0.74614,277,1.05555,257,1.37241,48,1.80409,39,2.2446,4,2.75504,3,3.26811,2,3.78596,1,4.30823,0,4.83586,4966,5.35817,2450,5.40666,1835,5.48943,945,5.65966,469,5.91092,266,6.22418,160,6.58239,135,6.95292,55,7.37468,49,7.80501,12,8.28705,10,8.77515,8,9.26877,4972,9.75969,1524,9.86656,1459,9.97931
3028;1845,0.12762,1675,0.22281,1365,0.34584,1223,0.4832,536,0.71977,392,0.99337,147,1.35783,128,1.73226,82,2.13424,51,2.56112,28,3.01487,24,3.47391,23,3.93362,20,4.40005,19,4.86764,15,5.34435,10,5.83242,8,6.32604,3,6.83901,2,7.35686,1,7.87913,0,8.40676,4966,8.92907,2450,8.97756,1835,9.06032,945,9.23056,469,9.48182,277,9.7912
2926;2588,0.04237,721,0.24509,255,0.56254,194,0.90309,119,1.28413,91,1.68177,75,2.0881,73,2.49657,42,2.93337,5,3.43716,4,3.94789,3,4.46096,2,4.97881,1,5.50108,0,6.02871,4966,6.55102,2450,6.59951,1835,6.68228,945,6.85251,469,7.10377,277,7.41315,257,7.73002,48,8.16169,39,8.6022,4844,9.04113,2603,9.08266,2566,9.12611,1588,9.22797,811,9.41661,734,9.61719,507,9.86044
1380;585,0.52763,461,0.78087,434,1.04297,360,1.32529,309,1.62296,170,1.97588,82,2.37781,51,2.80469,28,3.25843,24,3.71748,23,4.17718,20,4.64361,19,5.1112,15,5.58791,10,6.07599,8,6.5696,3,7.08257,2,7.60042,1,8.1227,0,8.65033,4966,9.17263,2450,9.22112,1835,9.30389,945,9.47412,469,9.72538
3871;3523,0.0149,1364,0.13801,558,0.37137,519,0.61119,377,0.8885,370,1.1678,63,1.58304,39,2.02353,4,2.53396,3,3.04704,2,3.56489,1,4.08716,0,4.61479,4966,5.1371,2450,5.18559,1835,5.26835,945,5.43859,469,5.68985,277,5.99923,257,6.3161,48,6.74777,35,7.19376,34,7.64047,32,8.0882,10,8.5762,8,9.06982,4972,9.56074,1524,9.66761,1459,9.78036,688,9.98904
3329;1096,0.15085,136,0.52019,78,0.92379,37,1.36706,35,1.81313,34,2.25984,32,2.70757,10,3.19557,8,3.68919,3,4.20216,2,4.72,1,5.24228,0,5.76991,4966,6.29221,2450,6.3407,1835,6.42347,945,6.5937,469,6.84497,277,7.15435,257,7.47121,48,7.90289,39,8.3434,4,8.85384,4970,9.35802,4345,9.36121,836,9.54595,795,9.7372,633,9.95479
2127;1861,0.20622,1331,0.33282,1069,0.48689,481,0.73538,346,1.02076,140,1.38865,136,1.75826,78,2.16185,37,2.60513,35,3.0512,34,3.4979,32,3.94564,10,4.43364,8,4.92725,3,5.44022,2,5.95807,1,6.48034,0,7.00797,4966,7.53028,2450,7.57877,1835,7.66154,945,7.83177,469,8.08303,277,8.39241,257,8.70928,48,9.14095,39,9.58146
1746;602,0.22352,342,0.50965,73,0.9177,42,1.35449,5,1.85828,4,2.36901,3,2.88208,2,3.39993,1,3.9222,0,4.44984,4966,4.97214,2450,5.02063,1835,5.1034,945,5.27363,469,5.52489,277,5.83427,257,6.15114,48,6.58282,39,7.02332,4844,7.46225,2603,7.50378,2566,7.54723,1588,7.64909,811,7.83773,734,8.03831,507,8.28156,430,8.54551,326,8.83619,180,9.18483,120,9.56477,105,9.95479
3448;2668,0.05566,1348,0.18054,1057,0.33611,446,0.59423,414,0.86306,113,1.24732,94,1.64369,89,2.04272,66,2.45528,49,2.88558,48,3.31747,39,3.75798,4,4.26842,3,4.78149,2,5.29934,1,5.82161,0,6.34924,4966,6.87155,2450,6.92004,1835,7.00281,945,7.17304,469,7.4243,277,7.73368,257,8.05055,40,8.48919,35,8.93521,34,9.38191,32,9.82964
2515;2096,0.11241,1619,0.2121,589,0.43895,545,0.67371,338,0.96136,316,1.25552,301,1.55649,170,1.90943,82,2.31136,51,2.73823,28,3.19198,24,3.65103,23,4.11073,20,4.57716,19,5.04475,15,5.52146,10,6.00954,8,6.50315,3,7.01612,2,7.53397,1,8.05625,0,8.58388,4966,9.10618,2450,9.15467,1835,9.23744,945,9.40767,469,9.65893,277,9.96831
2002;1419,0.11649,1281,0.24828,1168,0.39107,581,0.62023,436,0.8813,347,1.16616,135,1.53656,55,1.95832,49,2.38865,48,2.82053,39,3.26104,4,3.77148,3,4.28455,2,4.8024,1,5.32468,0,5.85231,4966,6.37461,2450,6.4231,1835,6.50587,945,6.6761,469,6.92737,277,7.23674,257,7.55361,40,7.99225,35,8.43827,34,8.88497,32,9.33271,10,9.82071
3147;1078,0.15267,890,0.32968,395,0.60233,177,0.95234,126,1.32783,80,1.73052,45,2.16489,20,2.63126,19,3.09885,15,3.57557,10,4.06364,8,4.55726,3,5.07023,2,5.58807,1,6.11035,0,6.63798,4966,7.16028,2450,7.20877,1835,7.29154,945,7.46178,469,7.71304,277,8.02242,257,8.33929,48,8.77096,39,9.21147,4,9.72191
1528;635,0.34352,511,0.58561,424,0.85172,60,1.26884,53,1.69311,16,2.16668,7,2.66399,5,3.16812,4,3.67885,3,4.19192,2,4.70977,1,5.23205,0,5.75968,4966,6.28198,2450,6.33047,1835,6.41324,945,6.58347,469,6.83474,277,7.14411,257,7.46098,48,7.89266,39,8.33317,4844,8.77209,2603,8.81362,2566,8.85708,1588,8.95894,811,9.14757,734,9.34816,507,9.5914,430,9.85535
3426;3090,0.0419,1595,0.14315,1560,0.24738,1479,0.35834,798,0.54896,353,0.83255,306,1.13162,229,1.45961,200,1.79707,120,2.17699,105,2.567,93,2.96392,55,3.38574,49,3.81607,48,4.24795,39,4.68846,4,5.1989,3,5.71197,2,6.22982,1,6.7521,0,7.27973,4966,7.80203,2450,7.85052,1835,7.93329,945,8.10352,469,8.35479,277,8.66416,257,8.98103,40,9.41967,35,9.86569
2030;504,0.24364,467,0.49541,416,0.76352,89,1.16221,66,1.57477,49,2.00507,48,2.43696,39,2.87746,4,3.3879,3,3.90098,2,4.41882,1,4.9411,0,5.46873,4966,5.99103,2450,6.03952,1835,6.12229,945,6.29253,469,6.54379,277,6.85317,257,7.17004,40,7.60867,35,8.05469,34,8.5014,32,8.94913,10,9.43713,8,9.93074
4903;4730,8.4E-4,4686,0.00182,4563,0.00335,4297,0.00704,2628,0.04772,2161,0.11137,1428,0.22689,922,0.39974,319,0.69253,275,1.00302,187,1.34678,161,1.70452,115,2.08778,43,2.52367,17,2.99519,9,3.48604,5,3.99015,4,4.50087,3,5.01395,2,5.5318,1,6.05407,0,6.5817,4966,7.10401,2450,7.1525,1835,7.23527,945,7.4055,469,7.65676,277,7.96614,257,8.28301,48,8.71468,39,9.15519,4844,9.59412,2603,9.63565,2566,9.6791,1588,9.78096,811,9.9696
4844;2603,9.63565,2566,9.6791,1588,9.78096,811,9.9696
2883;1554,0.13577,1172,0.27808,156,0.6383,154,1.00009,147,1.36458,128,1.73901,82,2.141,51,2.56787,28,3.02162,24,3.48067,23,3.94037,20,4.4068,19,4.87439,15,5.3511,10,5.83918,8,6.33279,3,6.84576,2,7.36361,1,7.88589,0,8.41352,4966,8.93582,2450,8.98431,1835,9.06708,945,9.23731,469,9.48857,277,9.79795
399;260,0.84877,188,1.19203,111,1.57856,59,1.997,22,2.45874,13,2.93859,11,3.42305,9,3.91395,5,4.41806,4,4.92879,3,5.44186,2,5.95971,1,6.48198,0,7.00961,4966,7.53192,2450,7.58041,1835,7.66318,945,7.83341,469,8.08467,277,8.39405,257,8.71092,48,9.14259,39,9.5831
1810;1305,0.12918,1248,0.26413,479,0.51307,441,0.77262,184,1.1187,130,1.49205,101,1.88443,73,2.29283,42,2.72962,5,3.23341,4,3.74414,3,4.25721,2,4.77506,1,5.29734,0,5.82497,4966,6.34727,2450,6.39576,1835,6.47853,945,6.64876,469,6.90002,277,7.2094,257,7.52627,48,7.95795,39,8.39846,4844,8.83738,2603,8.87891,2566,8.92237,1588,9.02423,811,9.21286,734,9.41345,507,9.65669,430,9.92064
630;519,0.57164,377,0.84895,370,1.12825,63,1.54349,39,1.98398,4,2.49441,3,3.00749,2,3.52533,1,4.04761,0,4.57524,4966,5.09754,2450,5.14603,1835,5.2288,945,5.39904,469,5.6503,277,5.95968,257,6.27655,48,6.70822,35,7.15421,34,7.60092,32,8.04865,10,8.53665,8,9.03027,4972,9.52119,1524,9.62806,1459,9.74081,688,9.94949
4761;911,0.17424,514,0.41551,472,0.66601,449,0.92291,277,1.23232,257,1.54919,48,1.98086,39,2.42137,4,2.93181,3,3.44488,2,3.96273,1,4.48501,0,5.01264,4966,5.53494,2450,5.58343,1835,5.6662,945,5.83643,469,6.08769,266,6.40095,160,6.75916,135,7.12969,55,7.55145,49,7.98178,12,8.46382,10,8.95192,8,9.44554,4972,9.93647
4733;4070,0.00612,1750,0.09516,534,0.33208,347,0.61686,135,0.98725,55,1.40901,49,1.83934,48,2.27123,39,2.71174,4,3.22218,3,3.73525,2,4.2531,1,4.77538,0,5.30301,4966,5.82531,2450,5.8738,1835,5.95657,945,6.1268,469,6.37806,277,6.68744,257,7.00431,40,7.44295,35,7.88897,34,8.33567,32,8.78341,10,9.2714,8,9.76502
1357;1230,0.26065,198,0.59861,51,1.02525,28,1.479,24,1.93804,23,2.39775,20,2.86418,19,3.33176,15,3.80848,10,4.29655,8,4.79017,3,5.30314,2,5.82098,1,6.34326,0,6.87089,4966,7.39319,2450,7.44168,1835,7.52445,945,7.69469,469,7.94595,277,8.25533,257,8.5722,48,9.00387,39,9.44438,4,9.95482
4497;395,0.27257,177,0.62258,126,0.99807,80,1.40076,45,1.83513,20,2.3015,19,2.76909,15,3.2458,10,3.73388,8,4.2275,3,4.74047,2,5.25831,1,5.78059,0,6.30822,4966,6.83052,2450,6.87901,1835,6.96178,945,7.13201,469,7.38328,277,7.69266,257,8.00952,48,8.4412,39,8.88171,4,9.39215,4970,9.89633,4345,9.89952
1772;1181,0.14152,1071,0.2953,1016,0.4549,286,0.76088,264,1.07527,175,1.42623,159,1.78521,122,2.16412,108,2.55224,29,3.00477,21,3.46948,7,3.96676,5,4.4709,4,4.98163,3,5.4947,2,6.01255,1,6.53483,0,7.06246,4966,7.58476,2450,7.63325,1835,7.71602,945,7.88625,469,8.13751,277,8.44689,257,8.76376,48,9.19544,39,9.63595
207;198,0.67355,51,1.10019,28,1.55394,24,2.01298,23,2.47269,20,2.93912,19,3.40671,15,3.88342,10,4.37149,8,4.86511,3,5.37808,2,5.89593,1,6.4182,0,6.94583,4966,7.46814,2450,7.51663,1835,7.59939,945,7.76963,469,8.02089,277,8.33027,257,8.64714,48,9.07881,39,9.51932
1733;882,0.17833,777,0.37261,514,0.61393,472,0.86443,449,1.12133,277,1.43074,257,1.74761,48,2.17928,39,2.61979,4,3.13023,3,3.6433,2,4.16115,1,4.68343,0,5.21106,4966,5.73336,2450,5.78185,1835,5.86462,945,6.03485,469,6.28612,266,6.59937,160,6.95758,135,7.32811,55,7.74987,49,8.1802,12,8.66224,10,9.15035,8,9.64396
4329;4302,0.00696,2441,0.05579,2180,0.11836,1147,0.26341,896,0.43982,686,0.64892,656,0.86329,618,1.08323,570,1.31406,302,1.61458,149,1.97819,127,2.35302,126,2.72858,80,3.13128,45,3.56564,20,4.03202,19,4.49961,15,4.97632,10,5.4644,8,5.95801,3,6.47098,2,6.98883,1,7.51111,0,8.03874,4966,8.56104,2450,8.60953,1835,8.6923,945,8.86253,469,9.11379,277,9.42317,257,9.74004
151;94,0.39634,89,0.79537,66,1.20793,49,1.63824,48,2.07012,39,2.51063,4,3.02107,3,3.53414,2,4.05199,1,4.57427,0,5.1019,4966,5.6242,2450,5.67269,1835,5.75546,945,5.92569,469,6.17695,277,6.48633,257,6.8032,40,7.24184,35,7.68786,34,8.13456,32,8.5823,10,9.07029,8,9.56391
2824;2458,0.11001,2121,0.17535,1007,0.33603,822,0.52299,633,0.74055,597,0.96542,282,1.27263,266,1.58613,160,1.94434,135,2.31487,55,2.73663,49,3.16696,48,3.59884,39,4.03935,4,4.54979,3,5.06287,2,5.58071,1,6.10299,0,6.63062,4966,7.15292,2450,7.20141,1835,7.28418,945,7.45441,469,7.70568,277,8.01506,257,8.33192,40,8.77056,35,9.21658,34,9.66329
3259;1853,0.10191,1112,0.25097,644,0.46687,602,0.69045,342,0.97657,73,1.38462,42,1.82141,5,2.3252,4,2.83593,3,3.34901,2,3.86685,1,4.38913,0,4.91676,4966,5.43906,2450,5.48755,1835,5.57032,945,5.74056,469,5.99182,277,6.3012,257,6.61807,48,7.04974,39,7.49025,4844,7.92918,2603,7.97071,2566,8.01416,1588,8.11602,811,8.30466,734,8.50524,507,8.74849,430,9.01243,326,9.30312,180,9.65176
1439;662,0.21329,214,0.54661,118,0.92827,111,1.31483,59,1.73327,22,2.195,13,2.67485,11,3.15932,9,3.65022,5,4.15432,4,4.66505,3,5.17813,2,5.69597,1,6.21825,0,6.74588,4966,7.26818,2450,7.31667,1835,7.39944,945,7.56968,469,7.82094,277,8.13032,257,8.44718,48,8.87886,39,9.31937,4844,9.7583,2603,9.79983,2566,9.84328,1588,9.94514
2059;1810,0.08467,1305,0.21385,1248,0.3488,479,0.59774,441,0.85728,184,1.20337,130,1.57672,101,1.9691,73,2.3775,42,2.81429,5,3.31808,4,3.82881,3,4.34188,2,4.85973,1,5.382,0,5.90963,4966,6.43194,2450,6.48043,1835,6.5632,945,6.73343,469,6.98469,277,7.29407,257,7.61094,48,8.04261,39,8.48312,4844,8.92205,2603,8.96358,2566,9.00703,1588,9.10889,811,9.29753,734,9.49812,507,9.74136
3793;1652,0.09701,253,0.41488,29,0.86723,21,1.33194,7,1.82922,5,2.33336,4,2.84408,3,3.35716,2,3.87501,1,4.39728,0,4.92491,4966,5.44722,2450,5.49571,1835,5.57848,945,5.74871,469,5.99997,277,6.30935,257,6.62622,48,7.05789,39,7.4984,4844,7.93733,2603,7.97886,2566,8.02231,1588,8.12417,811,8.31281,734,8.51339,507,8.75664,430,9.02059,326,9.31127,180,9.65991
4865;2732,0.03707,2209,0.09848,413,0.36747,82,0.76932,51,1.1962,28,1.64994,24,2.10899,23,2.56869,20,3.03512,19,3.50271,15,3.97942,10,4.4675,8,4.96112,3,5.47408,2,5.99193,1,6.51421,0,7.04184,4966,7.56414,2450,7.61263,1835,7.6954,945,7.86563,469,8.1169,277,8.42628,257,8.74314,48,9.17482,39,9.61533
2245;2153,0.12337,903,0.29883,304,0.59848,166,0.95342,156,1.31403,154,1.67583,147,2.04032,128,2.41475,82,2.81674,51,3.24361,28,3.69736,24,4.1564,23,4.61611,20,5.08254,19,5.55013,15,6.02684,10,6.51492,8,7.00853,3,7.5215,2,8.03935,1,8.56162,0,9.08925,4966,9.61156,2450,9.66005,1835,9.74282,945,9.91305
1032;723,0.44399,475,0.69383,447,0.9516,420,1.2189,260,1.5345,188,1.87776,111,2.26429,59,2.68273,22,3.14447,13,3.62432,11,4.10878,9,4.59968,5,5.10379,4,5.61452,3,6.12759,2,6.64544,1,7.16772,0,7.69535,4966,8.21765,2450,8.26614,1835,8.34891,945,8.51914,469,8.7704,277,9.07978,257,9.39665,48,9.82833
4078;1789,0.08654,1486,0.19686,1305,0.32609,1248,0.46105,479,0.70999,441,0.96953,184,1.31562,130,1.68897,101,2.08135,73,2.48974,42,2.92653,5,3.43033,4,3.94105,3,4.45413,2,4.97198,1,5.49425,0,6.02188,4966,6.54419,2450,6.59268,1835,6.67544,945,6.84568,469,7.09694,277,7.40632,257,7.72319,48,8.15486,39,8.59537,4844,9.0343,2603,9.07583,2566,9.11928,1588,9.22114,811,9.40978,734,9.61036,507,9.85361
3483;835,0.20056,757,0.39679,298,0.69942,247,1.02037,227,1.34882,217,1.6809,148,2.04494,65,2.45847,41,2.89632,26,3.35341,21,3.81818,7,4.31546,5,4.81959,4,5.33032,3,5.8434,2,6.36124,1,6.88352,0,7.41115,4966,7.93345,2450,7.98194,1835,8.06471,945,8.23495,469,8.48621,277,8.79559,257,9.11246,48,9.54413,39,9.98464
4684;2538,0.04448,1585,0.14653,1255,0.28071,523,0.52009,153,0.88223,83,1.28363,63,1.69914,39,2.13963,4,2.65006,3,3.16314,2,3.68098,1,4.20326,0,4.73089,4966,5.25319,2450,5.30168,1835,5.38445,945,5.55469,469,5.80595,277,6.11533,257,6.4322,48,6.86387,35,7.30986,34,7.75657,32,8.2043,10,8.6923,8,9.18592,4972,9.67684,1524,9.78371,1459,9.89646
307;144,0.82319,63,1.23865,39,1.67913,4,2.18957,3,2.70264,2,3.22049,1,3.74277,0,4.2704,4966,4.7927,2450,4.84119,1835,4.92396,945,5.09419,469,5.34546,277,5.65483,257,5.9717,48,6.40338,35,6.84937,34,7.29608,32,7.74381,10,8.23181,8,8.72542,4972,9.21635,1524,9.32322,1459,9.43597,688,9.64465,610,9.86622
2909;1947,0.07499,386,0.35009,324,0.64114,281,0.9492,248,1.26987,241,1.59243,159,1.95138,122,2.3303,108,2.71841,29,3.17094,21,3.63566,7,4.13294,5,4.63707,4,5.1478,3,5.66088,2,6.17872,1,6.701,0,7.22863,4966,7.75093,2450,7.79942,1835,7.88219,945,8.05242,469,8.30369,277,8.61307,257,8.92993,48,9.36161,39,9.80212
2565;2090,0.06716,966,0.23399,901,0.40979,835,0.59479,757,0.79102,298,1.09365,247,1.4146,227,1.74305,217,2.07513,148,2.43917,65,2.8527,41,3.29055,26,3.74764,21,4.21241,7,4.70969,5,5.21383,4,5.72455,3,6.23763,2,6.75548,1,7.27775,0,7.80538,4966,8.32769,2450,8.37617,1835,8.45894,945,8.62918,469,8.88044,277,9.18982,257,9.50669,48,9.93836
